species_const	internal_index	natdex_num	species_name	form_type	form_markers	type_1	type_2	base_hp	base_atk	base_def	base_spa	base_spd	base_spe	bst	ability_1	ability_2	ability_hidden	catch_rate	exp_yield	exp_yield_note	ev_yield	gender_ratio_pct_female	egg_cycles	egg_group_1	egg_group_2	friendship	growth_rate	evolutions	levelup_moves	teachable_moves	egg_moves	is_legendary	is_mythical	wild_availability	wild_obtainable	source_file	source_line	confidence	is_starter	starter_pool	starter_lineage_of	availability_channels
SPECIES_MAWILE_MEGA	932	303	Mawile	mega	isMegaEvolution	TYPE_STEEL	TYPE_FAIRY	50	105	125	55	95	50	480	ABILITY_HUGE_POWER	ABILITY_HUGE_POWER	ABILITY_HUGE_POWER	45	168	literal	Attack:1,Defense:1	50	20	EGG_GROUP_FIELD	EGG_GROUP_FAIRY	STANDARD_FRIENDSHIP	GROWTH_FAST	NONE	MOVE_TAUNT:1,MOVE_GROWL:1,MOVE_FAIRY_WIND:1,MOVE_ASTONISH:1,MOVE_FAKE_TEARS:5,MOVE_BITE:9,MOVE_COVET:13,MOVE_METAL_CLAW:17,MOVE_FEINT_ATTACK:21,MOVE_CRUNCH:29,MOVE_IRON_DEFENSE:33,MOVE_SUCKER_PUNCH:37,MOVE_STOCKPILE:41,MOVE_SWALLOW:41,MOVE_SPIT_UP:41,MOVE_IRON_HEAD:45,MOVE_PLAY_ROUGH:49,MOVE_DOUBLE_IRON_BASH:100	MOVE_TAUNT,MOVE_ICE_BEAM,MOVE_ICY_WIND,MOVE_IRON_HEAD,MOVE_SHADOW_BALL,MOVE_BRICK_BREAK,MOVE_FLAMETHROWER,MOVE_SLUDGE_BOMB,MOVE_FIRE_BLAST,MOVE_ROCK_TOMB,MOVE_DRAINING_KISS,MOVE_FOCUS_BLAST,MOVE_STONE_EDGE,MOVE_KNOCK_OFF,MOVE_THUNDER_PUNCH,MOVE_DARK_PULSE,MOVE_ROCK_SLIDE,MOVE_GRASS_KNOT,MOVE_FLASH_CANNON,MOVE_ICE_PUNCH,MOVE_PLAY_ROUGH,MOVE_STRENGTH,MOVE_ROCK_SMASH,MOVE_POWER_UP_PUNCH,MOVE_CHARGE_BEAM,MOVE_IRON_DEFENSE,MOVE_PAIN_SPLIT,MOVE_FOUL_PLAY,MOVE_STEALTH_ROCK,MOVE_SWORDS_DANCE,MOVE_THUNDER_FANG,MOVE_ICE_FANG,MOVE_FIRE_FANG,MOVE_BODY_SLAM,MOVE_SUNNY_DAY,MOVE_SOLAR_BEAM,MOVE_SANDSTORM,MOVE_PSYCHIC_FANGS,MOVE_FOCUS_PUNCH,MOVE_RAIN_DANCE,MOVE_POISON_FANG,MOVE_STEEL_BEAM	MOVE_POISON_FANG,MOVE_ANCIENT_POWER,MOVE_TICKLE,MOVE_SUCKER_PUNCH,MOVE_ICE_FANG,MOVE_FIRE_FANG,MOVE_THUNDER_FANG,MOVE_PUNISHMENT,MOVE_GUARD_SWAP,MOVE_CAPTIVATE,MOVE_SLAM,MOVE_METAL_BURST,MOVE_MISTY_TERRAIN,MOVE_SEISMIC_TOSS,MOVE_POWER_UP_PUNCH	FALSE	FALSE	NONE	FALSE	src/data/pokemon/species_info/gen_3_families.h	4180	Measured	FALSE	NONE	NONE	UNK
SPECIES_ARON	304	304	Aron	base	NONE	TYPE_STEEL	TYPE_ROCK	50	70	100	40	40	30	330	ABILITY_STURDY	ABILITY_ROCK_HEAD	ABILITY_HEAVY_METAL	180	66	ternary_gen5plus:66|pre:96	Defense:1	50	35	EGG_GROUP_MONSTER	NONE	35	GROWTH_SLOW	EVO_LEVEL:32:SPECIES_LAIRON	MOVE_TACKLE:1,MOVE_HARDEN:1,MOVE_MUD_SLAP:4,MOVE_HEADBUTT:7,MOVE_METAL_CLAW:10,MOVE_ROCK_TOMB:13,MOVE_PROTECT:16,MOVE_ROAR:19,MOVE_IRON_HEAD:22,MOVE_ROCK_SLIDE:25,MOVE_TAKE_DOWN:28,MOVE_METAL_SOUND:31,MOVE_IRON_TAIL:34,MOVE_IRON_DEFENSE:37,MOVE_DOUBLE_EDGE:40,MOVE_AUTOTOMIZE:43,MOVE_HEAVY_SLAM:46,MOVE_METAL_BURST:49	MOVE_ROAR,MOVE_IRON_HEAD,MOVE_EARTHQUAKE,MOVE_DIG,MOVE_ROCK_TOMB,MOVE_IRON_TAIL,MOVE_SHADOW_CLAW,MOVE_EARTH_POWER,MOVE_ROCK_SLIDE,MOVE_AERIAL_ACE,MOVE_BULLDOZE,MOVE_SUPERPOWER,MOVE_BODY_PRESS,MOVE_CUT,MOVE_STRENGTH,MOVE_ROCK_SMASH,MOVE_IRON_DEFENSE,MOVE_ROCK_POLISH,MOVE_STEALTH_ROCK,MOVE_BODY_SLAM,MOVE_SUNNY_DAY,MOVE_SANDSTORM,MOVE_RAIN_DANCE,MOVE_STEEL_BEAM,MOVE_HEAVY_SLAM	MOVE_ENDEAVOR,MOVE_BODY_SLAM,MOVE_STOMP,MOVE_SMELLING_SALTS,MOVE_CURSE,MOVE_SCREECH,MOVE_IRON_HEAD,MOVE_DRAGON_RUSH,MOVE_HEAD_SMASH,MOVE_SUPERPOWER,MOVE_STEALTH_ROCK,MOVE_REVERSAL	FALSE	FALSE	MAP_RUSTURF_TUNNEL:land_mons:6-8:10|MAP_GRANITE_CAVE_B2F:rock_smash_mons:15-20:1	TRUE	src/data/pokemon/species_info/gen_3_families.h	4242	Measured	FALSE	NONE	NONE	wild
SPECIES_LAIRON	305	305	Lairon	base	NONE	TYPE_STEEL	TYPE_ROCK	60	90	140	50	50	40	430	ABILITY_STURDY	ABILITY_ROCK_HEAD	ABILITY_HEAVY_METAL	90	151	ternary_gen5plus:151|pre:152	Defense:2	50	35	EGG_GROUP_MONSTER	NONE	35	GROWTH_SLOW	EVO_LEVEL:42:SPECIES_AGGRON	MOVE_TACKLE:1,MOVE_HARDEN:1,MOVE_MUD_SLAP:1,MOVE_HEADBUTT:1,MOVE_MUD_SLAP:4,MOVE_HEADBUTT:7,MOVE_METAL_CLAW:10,MOVE_ROCK_TOMB:13,MOVE_PROTECT:16,MOVE_ROAR:19,MOVE_IRON_HEAD:22,MOVE_ROCK_SLIDE:25,MOVE_TAKE_DOWN:28,MOVE_METAL_SOUND:31,MOVE_IRON_TAIL:35,MOVE_IRON_DEFENSE:39,MOVE_DOUBLE_EDGE:43,MOVE_AUTOTOMIZE:47,MOVE_HEAVY_SLAM:51,MOVE_METAL_BURST:55	MOVE_ROAR,MOVE_IRON_HEAD,MOVE_EARTHQUAKE,MOVE_DIG,MOVE_ROCK_TOMB,MOVE_IRON_TAIL,MOVE_SHADOW_CLAW,MOVE_STOMPING_TANTRUM,MOVE_STONE_EDGE,MOVE_EARTH_POWER,MOVE_ROCK_SLIDE,MOVE_AERIAL_ACE,MOVE_BULLDOZE,MOVE_SUPERPOWER,MOVE_BODY_PRESS,MOVE_CUT,MOVE_STRENGTH,MOVE_ROCK_SMASH,MOVE_IRON_DEFENSE,MOVE_ROCK_POLISH,MOVE_STEALTH_ROCK,MOVE_ROCK_BLAST,MOVE_BODY_SLAM,MOVE_SUNNY_DAY,MOVE_SANDSTORM,MOVE_RAIN_DANCE,MOVE_STEEL_BEAM,MOVE_HEAVY_SLAM	NONE	FALSE	FALSE	MAP_SAFARI_ZONE_NORTHEAST:land_mons:40-45:10	TRUE	src/data/pokemon/species_info/gen_3_families.h	4305	Measured	FALSE	NONE	NONE	wild
SPECIES_AGGRON	306	306	Aggron	base	NONE	TYPE_STEEL	TYPE_ROCK	70	110	180	60	60	50	530	ABILITY_STURDY	ABILITY_ROCK_HEAD	ABILITY_HEAVY_METAL	45	265	literal	Defense:3	50	35	EGG_GROUP_MONSTER	NONE	35	GROWTH_SLOW	NONE	MOVE_TACKLE:1,MOVE_HARDEN:1,MOVE_MUD_SLAP:1,MOVE_HEADBUTT:1,MOVE_MUD_SLAP:4,MOVE_HEADBUTT:7,MOVE_METAL_CLAW:10,MOVE_ROCK_TOMB:13,MOVE_PROTECT:16,MOVE_ROAR:19,MOVE_IRON_HEAD:22,MOVE_ROCK_SLIDE:25,MOVE_TAKE_DOWN:28,MOVE_METAL_SOUND:31,MOVE_IRON_TAIL:35,MOVE_IRON_DEFENSE:39,MOVE_DOUBLE_EDGE:45,MOVE_AUTOTOMIZE:51,MOVE_HEAVY_SLAM:57,MOVE_METAL_BURST:63	MOVE_DRAGON_CLAW,MOVE_ROAR,MOVE_TAUNT,MOVE_ICE_BEAM,MOVE_BLIZZARD,MOVE_HYDRO_PUMP,MOVE_ICY_WIND,MOVE_IRON_HEAD,MOVE_THUNDERBOLT,MOVE_THUNDER,MOVE_EARTHQUAKE,MOVE_DIG,MOVE_BRICK_BREAK,MOVE_FLAMETHROWER,MOVE_HIGH_HORSEPOWER,MOVE_FIRE_BLAST,MOVE_ROCK_TOMB,MOVE_LOW_KICK,MOVE_FOCUS_BLAST,MOVE_DRAGON_PULSE,MOVE_IRON_TAIL,MOVE_SHADOW_CLAW,MOVE_STOMPING_TANTRUM,MOVE_STONE_EDGE,MOVE_THUNDER_WAVE,MOVE_EARTH_POWER,MOVE_THUNDER_PUNCH,MOVE_DARK_PULSE,MOVE_ROCK_SLIDE,MOVE_AERIAL_ACE,MOVE_FLASH_CANNON,MOVE_DRAGON_TAIL,MOVE_BULLDOZE,MOVE_FIRE_PUNCH,MOVE_ICE_PUNCH,MOVE_SUPERPOWER,MOVE_BODY_PRESS,MOVE_CUT,MOVE_SURF,MOVE_STRENGTH,MOVE_ROCK_SMASH,MOVE_POWER_UP_PUNCH,MOVE_IRON_DEFENSE,MOVE_ROCK_POLISH,MOVE_STEALTH_ROCK,MOVE_ROCK_BLAST,MOVE_BODY_SLAM,MOVE_SUNNY_DAY,MOVE_SOLAR_BEAM,MOVE_SANDSTORM,MOVE_FOCUS_PUNCH,MOVE_METEOR_BEAM,MOVE_RAIN_DANCE,MOVE_SUPERCELL_SLAM,MOVE_STEEL_BEAM,MOVE_HEAVY_SLAM	NONE	FALSE	FALSE	MAP_VICTORY_ROAD_1F:land_mons:60-65:20|MAP_VICTORY_ROAD_1F:land_mons:60-65:20	TRUE	src/data/pokemon/species_info/gen_3_families.h	4368	Measured	FALSE	NONE	NONE	wild
SPECIES_AGGRON_MEGA	933	306	Aggron	mega	isMegaEvolution	TYPE_STEEL	TYPE_STEEL	70	140	230	60	80	50	630	ABILITY_FILTER	ABILITY_FILTER	ABILITY_FILTER	45	315	ternary_gen5plus:315|pre:284	Defense:3	50	35	EGG_GROUP_MONSTER	NONE	35	GROWTH_SLOW	NONE	MOVE_TACKLE:1,MOVE_HARDEN:1,MOVE_MUD_SLAP:1,MOVE_HEADBUTT:1,MOVE_MUD_SLAP:4,MOVE_HEADBUTT:7,MOVE_METAL_CLAW:10,MOVE_ROCK_TOMB:13,MOVE_PROTECT:16,MOVE_ROAR:19,MOVE_IRON_HEAD:22,MOVE_ROCK_SLIDE:25,MOVE_TAKE_DOWN:28,MOVE_METAL_SOUND:31,MOVE_IRON_TAIL:35,MOVE_IRON_DEFENSE:39,MOVE_DOUBLE_EDGE:45,MOVE_AUTOTOMIZE:51,MOVE_HEAVY_SLAM:57,MOVE_METAL_BURST:63	MOVE_DRAGON_CLAW,MOVE_ROAR,MOVE_TAUNT,MOVE_ICE_BEAM,MOVE_BLIZZARD,MOVE_HYDRO_PUMP,MOVE_ICY_WIND,MOVE_IRON_HEAD,MOVE_THUNDERBOLT,MOVE_THUNDER,MOVE_EARTHQUAKE,MOVE_DIG,MOVE_BRICK_BREAK,MOVE_FLAMETHROWER,MOVE_HIGH_HORSEPOWER,MOVE_FIRE_BLAST,MOVE_ROCK_TOMB,MOVE_LOW_KICK,MOVE_FOCUS_BLAST,MOVE_DRAGON_PULSE,MOVE_IRON_TAIL,MOVE_SHADOW_CLAW,MOVE_STOMPING_TANTRUM,MOVE_STONE_EDGE,MOVE_THUNDER_WAVE,MOVE_EARTH_POWER,MOVE_THUNDER_PUNCH,MOVE_DARK_PULSE,MOVE_ROCK_SLIDE,MOVE_AERIAL_ACE,MOVE_FLASH_CANNON,MOVE_DRAGON_TAIL,MOVE_BULLDOZE,MOVE_FIRE_PUNCH,MOVE_ICE_PUNCH,MOVE_SUPERPOWER,MOVE_BODY_PRESS,MOVE_CUT,MOVE_SURF,MOVE_STRENGTH,MOVE_ROCK_SMASH,MOVE_POWER_UP_PUNCH,MOVE_IRON_DEFENSE,MOVE_ROCK_POLISH,MOVE_STEALTH_ROCK,MOVE_ROCK_BLAST,MOVE_BODY_SLAM,MOVE_SUNNY_DAY,MOVE_SOLAR_BEAM,MOVE_SANDSTORM,MOVE_FOCUS_PUNCH,MOVE_METEOR_BEAM,MOVE_RAIN_DANCE,MOVE_SUPERCELL_SLAM,MOVE_STEEL_BEAM,MOVE_HEAVY_SLAM	NONE	FALSE	FALSE	NONE	FALSE	src/data/pokemon/species_info/gen_3_families.h	4440	Measured	FALSE	NONE	NONE	UNK
SPECIES_MEDITITE	307	307	Meditite	base	NONE	TYPE_FIGHTING	TYPE_PSYCHIC	30	40	55	40	55	60	280	ABILITY_HUGE_POWER	ABILITY_NONE	ABILITY_TELEPATHY	180	56	ternary_gen5plus:56|pre:91	Speed:1	50	20	EGG_GROUP_HUMAN_LIKE	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_FAST	EVO_LEVEL:37:SPECIES_MEDICHAM	MOVE_FAKE_OUT:1,MOVE_MEDITATE:4,MOVE_CONFUSION:7,MOVE_DETECT:9,MOVE_ROCK_TOMB:11,MOVE_ENDURE:12,MOVE_FORCE_PALM:15,MOVE_FEINT:17,MOVE_BULLET_PUNCH:20,MOVE_CALM_MIND:23,MOVE_MIND_READER:25,MOVE_HIGH_JUMP_KICK:28,MOVE_PSYCH_UP:31,MOVE_POWER_TRICK:36,MOVE_REVERSAL:39,MOVE_RECOVER:41,MOVE_COUNTER:44	MOVE_ZEN_HEADBUTT,MOVE_LIGHT_SCREEN,MOVE_PSYCHIC,MOVE_SHADOW_BALL,MOVE_BRICK_BREAK,MOVE_REFLECT,MOVE_TELEPORT,MOVE_ROCK_TOMB,MOVE_LOW_KICK,MOVE_FOCUS_BLAST,MOVE_EXPANDING_FORCE,MOVE_DRAIN_PUNCH,MOVE_THUNDER_PUNCH,MOVE_LOW_SWEEP,MOVE_ROCK_SLIDE,MOVE_POISON_JAB,MOVE_GRASS_KNOT,MOVE_FIRE_PUNCH,MOVE_ICE_PUNCH,MOVE_PSYSHOCK,MOVE_VACUUM_WAVE,MOVE_STRENGTH,MOVE_FLASH,MOVE_ROCK_SMASH,MOVE_WORK_UP,MOVE_POWER_UP_PUNCH,MOVE_PAIN_SPLIT,MOVE_BULK_UP,MOVE_CALM_MIND,MOVE_BODY_SLAM,MOVE_STORED_POWER,MOVE_SUNNY_DAY,MOVE_TRAILBLAZE,MOVE_FOCUS_PUNCH,MOVE_RAIN_DANCE,MOVE_GRAVITY	MOVE_FIRE_PUNCH,MOVE_THUNDER_PUNCH,MOVE_ICE_PUNCH,MOVE_FORESIGHT,MOVE_FAKE_OUT,MOVE_DYNAMIC_PUNCH,MOVE_POWER_SWAP,MOVE_GUARD_SWAP,MOVE_PSYCHO_CUT,MOVE_BULLET_PUNCH,MOVE_DRAIN_PUNCH,MOVE_QUICK_GUARD	FALSE	FALSE	MAP_GRANITE_CAVE_B1F:land_mons:12-17:5|MAP_ROUTE115:land_mons:6-8:10	TRUE	src/data/pokemon/species_info/gen_3_families.h	4501	Measured	FALSE	NONE	NONE	wild
SPECIES_MEDICHAM	308	308	Medicham	base	NONE	TYPE_FIGHTING	TYPE_PSYCHIC	60	60	75	60	75	80	410	ABILITY_HUGE_POWER	ABILITY_NONE	ABILITY_TELEPATHY	90	144	ternary_gen5plus:144|pre:153	Speed:2	50	20	EGG_GROUP_HUMAN_LIKE	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_FAST	NONE	MOVE_ZEN_HEADBUTT:0,MOVE_ZEN_HEADBUTT:1,MOVE_FIRE_PUNCH:1,MOVE_THUNDERPUNCH:1,MOVE_ICE_PUNCH:1,MOVE_FAKE_OUT:1,MOVE_CONFUSION:1,MOVE_DETECT:1,MOVE_MEDITATE:4,MOVE_CONFUSION:7,MOVE_DETECT:9,MOVE_ROCK_TOMB:11,MOVE_ENDURE:12,MOVE_FEINT:15,MOVE_FORCE_PALM:17,MOVE_BULLET_PUNCH:20,MOVE_CALM_MIND:23,MOVE_MIND_READER:25,MOVE_HIGH_JUMP_KICK:28,MOVE_PSYCH_UP:31,MOVE_POWER_TRICK:36,MOVE_REVERSAL:42,MOVE_RECOVER:47,MOVE_COUNTER:53	MOVE_CLOSE_COMBAT,MOVE_ZEN_HEADBUTT,MOVE_LIGHT_SCREEN,MOVE_PSYCHIC,MOVE_SHADOW_BALL,MOVE_BRICK_BREAK,MOVE_AURA_SPHERE,MOVE_REFLECT,MOVE_TELEPORT,MOVE_ROCK_TOMB,MOVE_LOW_KICK,MOVE_FOCUS_BLAST,MOVE_ENERGY_BALL,MOVE_EXPANDING_FORCE,MOVE_DRAIN_PUNCH,MOVE_TRIPLE_AXEL,MOVE_THUNDER_PUNCH,MOVE_LOW_SWEEP,MOVE_ROCK_SLIDE,MOVE_POISON_JAB,MOVE_GRASS_KNOT,MOVE_FIRE_PUNCH,MOVE_ICE_PUNCH,MOVE_PSYSHOCK,MOVE_VACUUM_WAVE,MOVE_STRENGTH,MOVE_FLASH,MOVE_ROCK_SMASH,MOVE_WORK_UP,MOVE_POWER_UP_PUNCH,MOVE_PAIN_SPLIT,MOVE_BULK_UP,MOVE_CALM_MIND,MOVE_BODY_SLAM,MOVE_STORED_POWER,MOVE_SUNNY_DAY,MOVE_BLAZE_KICK,MOVE_TRAILBLAZE,MOVE_FOCUS_PUNCH,MOVE_RAIN_DANCE,MOVE_GRAVITY	NONE	FALSE	FALSE	NONE	FALSE	src/data/pokemon/species_info/gen_3_families.h	4575	Measured	FALSE	NONE	NONE	UNK
SPECIES_MEDICHAM_MEGA	934	308	Medicham	mega	isMegaEvolution	TYPE_FIGHTING	TYPE_PSYCHIC	60	100	85	80	85	100	510	ABILITY_HUGE_POWER	ABILITY_HUGE_POWER	ABILITY_HUGE_POWER	90	179	literal	Speed:2	50	20	EGG_GROUP_HUMAN_LIKE	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_FAST	NONE	MOVE_ZEN_HEADBUTT:0,MOVE_ZEN_HEADBUTT:1,MOVE_FIRE_PUNCH:1,MOVE_THUNDERPUNCH:1,MOVE_ICE_PUNCH:1,MOVE_FAKE_OUT:1,MOVE_CONFUSION:1,MOVE_DETECT:1,MOVE_MEDITATE:4,MOVE_CONFUSION:7,MOVE_DETECT:9,MOVE_ROCK_TOMB:11,MOVE_ENDURE:12,MOVE_FEINT:15,MOVE_FORCE_PALM:17,MOVE_BULLET_PUNCH:20,MOVE_CALM_MIND:23,MOVE_MIND_READER:25,MOVE_HIGH_JUMP_KICK:28,MOVE_PSYCH_UP:31,MOVE_POWER_TRICK:36,MOVE_REVERSAL:42,MOVE_RECOVER:47,MOVE_COUNTER:53	MOVE_CLOSE_COMBAT,MOVE_ZEN_HEADBUTT,MOVE_LIGHT_SCREEN,MOVE_PSYCHIC,MOVE_SHADOW_BALL,MOVE_BRICK_BREAK,MOVE_AURA_SPHERE,MOVE_REFLECT,MOVE_TELEPORT,MOVE_ROCK_TOMB,MOVE_LOW_KICK,MOVE_FOCUS_BLAST,MOVE_ENERGY_BALL,MOVE_EXPANDING_FORCE,MOVE_DRAIN_PUNCH,MOVE_TRIPLE_AXEL,MOVE_THUNDER_PUNCH,MOVE_LOW_SWEEP,MOVE_ROCK_SLIDE,MOVE_POISON_JAB,MOVE_GRASS_KNOT,MOVE_FIRE_PUNCH,MOVE_ICE_PUNCH,MOVE_PSYSHOCK,MOVE_VACUUM_WAVE,MOVE_STRENGTH,MOVE_FLASH,MOVE_ROCK_SMASH,MOVE_WORK_UP,MOVE_POWER_UP_PUNCH,MOVE_PAIN_SPLIT,MOVE_BULK_UP,MOVE_CALM_MIND,MOVE_BODY_SLAM,MOVE_STORED_POWER,MOVE_SUNNY_DAY,MOVE_BLAZE_KICK,MOVE_TRAILBLAZE,MOVE_FOCUS_PUNCH,MOVE_RAIN_DANCE,MOVE_GRAVITY	NONE	FALSE	FALSE	NONE	FALSE	src/data/pokemon/species_info/gen_3_families.h	4652	Measured	FALSE	NONE	NONE	UNK
SPECIES_ELECTRIKE	309	309	Electrike	base	NONE	TYPE_ELECTRIC	TYPE_ELECTRIC	40	45	40	65	40	65	295	ABILITY_STATIC	ABILITY_LIGHTNING_ROD	ABILITY_MINUS	120	59	ternary_gen5plus:59|pre:104	Speed:1	50	20	EGG_GROUP_FIELD	NONE	STANDARD_FRIENDSHIP	GROWTH_SLOW	EVO_LEVEL:26:SPECIES_MANECTRIC	MOVE_TACKLE:1,MOVE_THUNDER_WAVE:1,MOVE_LEER:4,MOVE_HOWL:7,MOVE_QUICK_ATTACK:10,MOVE_SPARK:13,MOVE_ODOR_SLEUTH:16,MOVE_THUNDER_FANG:19,MOVE_BITE:24,MOVE_DISCHARGE:29,MOVE_ROAR:34,MOVE_WILD_CHARGE:39,MOVE_CHARGE:44,MOVE_THUNDER:49	MOVE_ROAR,MOVE_LIGHT_SCREEN,MOVE_THUNDERBOLT,MOVE_THUNDER,MOVE_FLAMETHROWER,MOVE_THIEF,MOVE_IRON_TAIL,MOVE_THUNDER_WAVE,MOVE_VOLT_SWITCH,MOVE_WILD_CHARGE,MOVE_SNARL,MOVE_STRENGTH,MOVE_FLASH,MOVE_CHARGE_BEAM,MOVE_THUNDER_FANG,MOVE_ICE_FANG,MOVE_FIRE_FANG,MOVE_BODY_SLAM,MOVE_PSYCHIC_FANGS,MOVE_RAIN_DANCE	MOVE_CRUNCH,MOVE_HEADBUTT,MOVE_UPROAR,MOVE_CURSE,MOVE_SWIFT,MOVE_DISCHARGE,MOVE_ICE_FANG,MOVE_FIRE_FANG,MOVE_THUNDER_FANG,MOVE_SWITCHEROO,MOVE_ELECTRO_BALL,MOVE_SHOCK_WAVE,MOVE_FLAME_BURST,MOVE_EERIE_IMPULSE	FALSE	FALSE	MAP_ROUTE110:land_mons:19-23:4	TRUE	src/data/pokemon/species_info/gen_3_families.h	4712	Measured	FALSE	NONE	NONE	wild
SPECIES_MANECTRIC	310	310	Manectric	base	NONE	TYPE_ELECTRIC	TYPE_ELECTRIC	70	75	60	105	60	105	475	ABILITY_STATIC	ABILITY_LIGHTNING_ROD	ABILITY_INTIMIDATE	45	166	ternary_gen5plus:166|pre:168	Speed:2	50	20	EGG_GROUP_FIELD	NONE	STANDARD_FRIENDSHIP	GROWTH_SLOW	NONE	MOVE_ELECTRIC_TERRAIN:1,MOVE_FIRE_FANG:1,MOVE_TACKLE:1,MOVE_THUNDER_WAVE:1,MOVE_HOWL:1,MOVE_LEER:4,MOVE_HOWL:7,MOVE_QUICK_ATTACK:10,MOVE_SPARK:13,MOVE_ODOR_SLEUTH:16,MOVE_THUNDER_FANG:19,MOVE_BITE:24,MOVE_DISCHARGE:30,MOVE_ROAR:36,MOVE_WILD_CHARGE:42,MOVE_CHARGE:48,MOVE_THUNDER:54,MOVE_ELECTRIC_TERRAIN:60	MOVE_ROAR,MOVE_LIGHT_SCREEN,MOVE_HYPER_VOICE,MOVE_THUNDERBOLT,MOVE_THUNDER,MOVE_FLAMETHROWER,MOVE_THIEF,MOVE_OVERHEAT,MOVE_RISING_VOLTAGE,MOVE_IRON_TAIL,MOVE_THUNDER_WAVE,MOVE_VOLT_SWITCH,MOVE_WILD_CHARGE,MOVE_SNARL,MOVE_STRENGTH,MOVE_FLASH,MOVE_CHARGE_BEAM,MOVE_THUNDER_FANG,MOVE_ICE_FANG,MOVE_FIRE_FANG,MOVE_BODY_SLAM,MOVE_PSYCHIC_FANGS,MOVE_RAIN_DANCE	NONE	FALSE	FALSE	NONE	FALSE	src/data/pokemon/species_info/gen_3_families.h	4774	Measured	FALSE	NONE	NONE	UNK
SPECIES_MANECTRIC_MEGA	935	310	Manectric	mega	isMegaEvolution	TYPE_ELECTRIC	TYPE_ELECTRIC	70	75	80	135	80	135	575	ABILITY_INTIMIDATE	ABILITY_INTIMIDATE	ABILITY_INTIMIDATE	45	201	literal	Speed:2	50	20	EGG_GROUP_FIELD	NONE	STANDARD_FRIENDSHIP	GROWTH_SLOW	NONE	MOVE_ELECTRIC_TERRAIN:1,MOVE_FIRE_FANG:1,MOVE_TACKLE:1,MOVE_THUNDER_WAVE:1,MOVE_HOWL:1,MOVE_LEER:4,MOVE_HOWL:7,MOVE_QUICK_ATTACK:10,MOVE_SPARK:13,MOVE_ODOR_SLEUTH:16,MOVE_THUNDER_FANG:19,MOVE_BITE:24,MOVE_DISCHARGE:30,MOVE_ROAR:36,MOVE_WILD_CHARGE:42,MOVE_CHARGE:48,MOVE_THUNDER:54,MOVE_ELECTRIC_TERRAIN:60	MOVE_ROAR,MOVE_LIGHT_SCREEN,MOVE_HYPER_VOICE,MOVE_THUNDERBOLT,MOVE_THUNDER,MOVE_FLAMETHROWER,MOVE_THIEF,MOVE_OVERHEAT,MOVE_RISING_VOLTAGE,MOVE_IRON_TAIL,MOVE_THUNDER_WAVE,MOVE_VOLT_SWITCH,MOVE_WILD_CHARGE,MOVE_SNARL,MOVE_STRENGTH,MOVE_FLASH,MOVE_CHARGE_BEAM,MOVE_THUNDER_FANG,MOVE_ICE_FANG,MOVE_FIRE_FANG,MOVE_BODY_SLAM,MOVE_PSYCHIC_FANGS,MOVE_RAIN_DANCE	NONE	FALSE	FALSE	NONE	FALSE	src/data/pokemon/species_info/gen_3_families.h	4839	Measured	FALSE	NONE	NONE	UNK
SPECIES_PLUSLE	311	311	Plusle	base	NONE	TYPE_ELECTRIC	TYPE_ELECTRIC	60	50	40	85	75	110	420	ABILITY_PLUS	ABILITY_LIGHTNING_ROD	ABILITY_TRANSISTOR	200	142	ternary_gen5plus:142|pre:120	Speed:1	50	20	EGG_GROUP_FAIRY	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_FAST	NONE	MOVE_NUZZLE:1,MOVE_PLAY_NICE:1,MOVE_GROWL:1,MOVE_THUNDER_WAVE:1,MOVE_QUICK_ATTACK:1,MOVE_HELPING_HAND:4,MOVE_SPARK:7,MOVE_ENCORE:10,MOVE_BESTOW:13,MOVE_SWIFT:16,MOVE_ELECTRO_BALL:19,MOVE_COPYCAT:22,MOVE_CHARM:25,MOVE_CHARGE:28,MOVE_DISCHARGE:31,MOVE_AGILITY:37,MOVE_LAST_RESORT:40,MOVE_THUNDER:43,MOVE_NASTY_PLOT:44,MOVE_ENTRAINMENT:49	MOVE_ELECTROWEB,MOVE_LIGHT_SCREEN,MOVE_WEATHER_BALL,MOVE_THUNDERBOLT,MOVE_THUNDER,MOVE_RISING_VOLTAGE,MOVE_IRON_TAIL,MOVE_THUNDER_WAVE,MOVE_KNOCK_OFF,MOVE_THUNDER_PUNCH,MOVE_GRASS_KNOT,MOVE_VOLT_SWITCH,MOVE_WILD_CHARGE,MOVE_PLAY_ROUGH,MOVE_SURF,MOVE_FLASH,MOVE_CHARGE_BEAM,MOVE_NASTY_PLOT,MOVE_ALLURING_VOICE,MOVE_BODY_SLAM,MOVE_RAIN_DANCE	MOVE_WISH,MOVE_SING,MOVE_SWEET_KISS,MOVE_DISCHARGE,MOVE_LUCKY_CHANT,MOVE_CHARM,MOVE_FAKE_TEARS,MOVE_TEARFUL_LOOK	FALSE	FALSE	MAP_ROUTE110:land_mons:19-23:10	TRUE	src/data/pokemon/species_info/gen_3_families.h	4898	Measured	FALSE	NONE	NONE	wild
