trainer_id	trainer_label	trainer_base	battle_index	role	battle_type	ai_flags	party_size	min_level	max_level	perfect_ivs	has_ev_spread	roster	ivs	evs	source	confidence	checkpoint	checkpoint_method
38	Cooltrainer Felix	Cooltrainer Felix	1	route	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	6	83	84	FALSE	TRUE	Reuniclus:83:Magic Guard:Life Orb:Modest:Psychic,Shadow Ball,Focus Blast,Energy Ball|Granbull:83:Bull Rush:Choice Band:Adamant:Play Rough,Ice Fang,Jaw Lock,Crunch|Regidrago:83:Dragons Maw:Dragon Fang:Jolly:Dragon Energy,Dragon Claw,Body Slam,Dragon Dance|Aegislash-Shield:83:Stance Change:Leftovers:Bold:Toxic,Flash Cannon,Shadow Ball,King's Shield|Manectric:84:Intimidate:Manectite:Timid:Thunderbolt,Flamethrower,Charge Beam,Hidden Power|Manectric-Mega:84:Intimidate:Manectite:Timid:Thunderbolt,Flamethrower,Charge Beam,Hidden Power	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,30 sp|31 hp,31 at,31 df,31 sa,31 sd,30 sp	6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|252 hp,252 df,6 sa|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
39	Aroma Lady Violet	Aroma Lady Violet	1	route	Singles	Check Bad Move	2	56	56	FALSE	FALSE	Vileplume:56:UNK:NONE:Hardy:Aromatherapy,Poison Powder,Stun Spore,Petal Blizzard|Bellossom:56:UNK:NONE:Hardy:Stun Spore,Sunny Day,Petal Blizzard,Petal Dance	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
40	Aroma Lady Rose2	Aroma Lady Rose	2	route	Singles	Check Bad Move	2	29	29	FALSE	FALSE	Lilligant:29:UNK:NONE:Hardy:Synthesis,Teeter Dance,Sleep Powder,Quiver Dance|Garbodor:29:UNK:NONE:Hardy:Stockpile,Swallow,Body Slam,Sludge Bomb	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
41	Aroma Lady Rose3	Aroma Lady Rose	3	route	Singles	Check Bad Move	2	29	29	FALSE	FALSE	Lilligant:29:UNK:NONE:Hardy:Synthesis,Teeter Dance,Sleep Powder,Quiver Dance|Garbodor:29:UNK:NONE:Hardy:Stockpile,Swallow,Body Slam,Sludge Bomb	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
42	Aroma Lady Rose4	Aroma Lady Rose	4	route	Singles	Check Bad Move	2	29	29	FALSE	FALSE	Lilligant:29:UNK:NONE:Hardy:Synthesis,Teeter Dance,Sleep Powder,Quiver Dance|Garbodor:29:UNK:NONE:Hardy:Stockpile,Swallow,Body Slam,Sludge Bomb	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
43	Aroma Lady Rose5	Aroma Lady Rose	5	route	Singles	Check Bad Move	2	29	29	FALSE	FALSE	Lilligant:29:UNK:NONE:Hardy:Synthesis,Teeter Dance,Sleep Powder,Quiver Dance|Garbodor:29:UNK:NONE:Hardy:Stockpile,Swallow,Body Slam,Sludge Bomb	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
44	Lvl -1 Ruin Maniac Dusty	Lvl -1 Ruin Maniac Dusty	1	route	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	5	-1	-2	TRUE	TRUE	Dugtrio-Alola:-2:Sand Force:Life Orb:Jolly:Earthquake,Iron Head,Stone Edge,Sucker Punch|Minior:-2:Shields Down:White Herb:Naive:Shell Smash,Power Gem,Earthquake,Acrobatics|Dracovish:-2:Sand Rush:Mystic Water:Jolly:Fishious Rend,Dragon Claw,Ice Fang,Psychic Fangs|Aerodactyl:-1:Rock Head:Aerodactylite:Jolly:Hone Claws,Stone Edge,Earthquake,Dual Wingbeat|Aerodactyl-Mega:-1:Tough Claws:Aerodactylite:Jolly:Hone Claws,Stone Edge,Earthquake,Dual Wingbeat	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|252 at,6 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
45	Rival Masta Janes	Rival Masta Janes	1	rival	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	7	0	0	TRUE	TRUE	Iron Bundle:0:Quark Drive:Booster Energy:Hasty:Freeze-Dry,Flip Turn,Ice Beam,Drill Peck|Meowscarada:0:Protean:Life Orb:Adamant:Triple Axel,Play Rough,Flower Trick,Sucker Punch|Alakazam:0:Magic Guard:Wise Glasses:Modest:Dazzling Gleam,Hidden Power,Psychic,Energy Ball|Ninjask:0:Speed Boost:Expert Belt:Adamant:Swords Dance,X-Scissor,Dual Wingbeat,First Impression|Urshifu-Rapid-Strike:0:Unseen Fist:Coba Berry:Jolly:Surging Strikes,Bulk Up,Iron Head,Close Combat|Infernape:0:Iron Fist:Infernapite:Jolly:Poison Jab,Close Combat,Pyro Ball,Acrobatics|Infernape-Mega:0:Iron Fist:Infernapite:Jolly:Poison Jab,Close Combat,Pyro Ball,Acrobatics	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 at,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	DYNAMIC	player_relative
46	Ruin Maniac Foster	Ruin Maniac Foster	1	route	Singles	Check Bad Move	2	55	55	FALSE	FALSE	Seismitoad:55:UNK:NONE:Hardy:Flail,Drain Punch,Echoed Voice,Hydro Pump|Sandslash:55:UNK:NONE:Hardy:Gyro Ball,Swords Dance,Sandstorm,Earthquake	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
47	Lvl -1 Ruin Maniac Dusty2	Lvl -1 Ruin Maniac Dusty	2	route	Singles	Check Bad Move	5	-1	-2	TRUE	TRUE	Dugtrio-Alola:-2:Sand Force:Life Orb:Jolly:Earthquake,Iron Head,Stone Edge,Sucker Punch|Minior:-2:Shields Down:White Herb:Naive:Shell Smash,Power Gem,Earthquake,Acrobatics|Dracovish:-2:Sand Rush:Mystic Water:Jolly:Fishious Rend,Dragon Claw,Ice Fang,Psychic Fangs|Aerodactyl:-1:Rock Head:Aerodactylite:Jolly:Hone Claws,Stone Edge,Earthquake,Dual Wingbeat|Aerodactyl-Mega:-1:Tough Claws:Aerodactylite:Jolly:Hone Claws,Stone Edge,Earthquake,Dual Wingbeat	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|252 at,6 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
48	Lvl -1 Ruin Maniac Dusty3	Lvl -1 Ruin Maniac Dusty	3	route	Singles	Check Bad Move	5	-1	-2	TRUE	TRUE	Dugtrio-Alola:-2:Sand Force:Life Orb:Jolly:Earthquake,Iron Head,Stone Edge,Sucker Punch|Minior:-2:Shields Down:White Herb:Naive:Shell Smash,Power Gem,Earthquake,Acrobatics|Dracovish:-2:Sand Rush:Mystic Water:Jolly:Fishious Rend,Dragon Claw,Ice Fang,Psychic Fangs|Aerodactyl:-1:Rock Head:Aerodactylite:Jolly:Hone Claws,Stone Edge,Earthquake,Dual Wingbeat|Aerodactyl-Mega:-1:Tough Claws:Aerodactylite:Jolly:Hone Claws,Stone Edge,Earthquake,Dual Wingbeat	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|252 at,6 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
49	Lvl -1 Ruin Maniac Dusty4	Lvl -1 Ruin Maniac Dusty	4	route	Singles	Check Bad Move	5	-1	-2	TRUE	TRUE	Dugtrio-Alola:-2:Sand Force:Life Orb:Jolly:Earthquake,Iron Head,Stone Edge,Sucker Punch|Minior:-2:Shields Down:White Herb:Naive:Shell Smash,Power Gem,Earthquake,Acrobatics|Dracovish:-2:Sand Rush:Mystic Water:Jolly:Fishious Rend,Dragon Claw,Ice Fang,Psychic Fangs|Aerodactyl:-1:Rock Head:Aerodactylite:Jolly:Hone Claws,Stone Edge,Earthquake,Dual Wingbeat|Aerodactyl-Mega:-1:Tough Claws:Aerodactylite:Jolly:Hone Claws,Stone Edge,Earthquake,Dual Wingbeat	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|252 at,6 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
50	Lvl -1 Ruin Maniac Dusty5	Lvl -1 Ruin Maniac Dusty	5	route	Singles	Check Bad Move	5	-1	-2	TRUE	TRUE	Dugtrio-Alola:-2:Sand Force:Life Orb:Jolly:Earthquake,Iron Head,Stone Edge,Sucker Punch|Minior:-2:Shields Down:White Herb:Naive:Shell Smash,Power Gem,Earthquake,Acrobatics|Dracovish:-2:Sand Rush:Mystic Water:Jolly:Fishious Rend,Dragon Claw,Ice Fang,Psychic Fangs|Aerodactyl:-1:Rock Head:Aerodactylite:Jolly:Hone Claws,Stone Edge,Earthquake,Dual Wingbeat|Aerodactyl-Mega:-1:Tough Claws:Aerodactylite:Jolly:Hone Claws,Stone Edge,Earthquake,Dual Wingbeat	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|252 at,6 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
51	Interviewer Gabby And Ty	Interviewer Gabby And Ty	1	route	Doubles	Check Bad Move	2	34	34	FALSE	FALSE	Swalot:34:UNK:NONE:Hardy:Stockpile,Spit Up,Swallow,Sludge Bomb|Zangoose:34:UNK:NONE:Hardy:Revenge,Crush Claw,False Swipe,Embargo	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
52	Interviewer Gabby And Ty2	Interviewer Gabby And Ty	2	route	Doubles	Check Bad Move	2	55	55	FALSE	FALSE	Swalot:55:UNK:NONE:Hardy:Gastro Acid,Belch,Wring Out,Gunk Shot|Zangoose:55:UNK:NONE:Hardy:Taunt,Agility,Swords Dance,Close Combat	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
53	Interviewer Gabby And Ty3	Interviewer Gabby And Ty	3	route	Doubles	Check Bad Move	2	60	60	FALSE	FALSE	Swalot:60:UNK:NONE:Hardy:Gastro Acid,Belch,Wring Out,Gunk Shot|Zangoose:60:UNK:NONE:Hardy:Taunt,Agility,Swords Dance,Close Combat	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
54	Interviewer Gabby And Ty4	Interviewer Gabby And Ty	4	route	Doubles	Check Bad Move	2	60	60	FALSE	FALSE	Swalot:60:UNK:NONE:Hardy:Gastro Acid,Belch,Wring Out,Gunk Shot|Zangoose:60:UNK:NONE:Hardy:Taunt,Agility,Swords Dance,Close Combat	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
55	Interviewer Gabby And Ty5	Interviewer Gabby And Ty	5	route	Doubles	Check Bad Move	2	60	60	FALSE	FALSE	Swalot:60:UNK:NONE:Hardy:Gastro Acid,Belch,Wring Out,Gunk Shot|Zangoose:60:UNK:NONE:Hardy:Taunt,Agility,Swords Dance,Close Combat	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
56	Interviewer Gabby And Ty6	Interviewer Gabby And Ty	6	route	Doubles	Check Bad Move	2	60	60	FALSE	FALSE	Swalot:60:UNK:NONE:Hardy:Gastro Acid,Belch,Wring Out,Gunk Shot|Zangoose:60:UNK:NONE:Hardy:Taunt,Agility,Swords Dance,Close Combat	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
57	Tuber F Lola	Tuber F Lola	1	route	Singles	Check Bad Move	2	20	20	TRUE	FALSE	Clamperl:20:UNK:NONE:Hardy:Bubble,Whirlpool,Iron Defense,Aurora Beam|Seadra:20:UNK:NONE:Hardy:Water Gun,Leer,Water Gun,Twister	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
58	Tuber F Austina	Tuber F Austina	1	route	Singles	Check Bad Move	1	56	56	FALSE	FALSE	Slaking:56:UNK:NONE:Hardy:Counter,Flail,Fling,Punishment	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
59	Tuber F Gwen	Tuber F Gwen	1	route	Singles	Check Bad Move	1	56	56	FALSE	FALSE	Slaking:56:UNK:NONE:Hardy:Counter,Flail,Fling,Punishment	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
60	Tuber F Lola2	Tuber F Lola	2	route	Singles	Check Bad Move	2	20	20	TRUE	FALSE	Clamperl:20:UNK:NONE:Hardy:Bubble,Whirlpool,Iron Defense,Aurora Beam|Seadra:20:UNK:NONE:Hardy:Water Gun,Leer,Water Gun,Twister	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
61	Tuber F Lola3	Tuber F Lola	3	route	Singles	Check Bad Move	2	20	20	TRUE	FALSE	Clamperl:20:UNK:NONE:Hardy:Bubble,Whirlpool,Iron Defense,Aurora Beam|Seadra:20:UNK:NONE:Hardy:Water Gun,Leer,Water Gun,Twister	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
62	Tuber F Lola4	Tuber F Lola	4	route	Singles	Check Bad Move	2	20	20	TRUE	FALSE	Clamperl:20:UNK:NONE:Hardy:Bubble,Whirlpool,Iron Defense,Aurora Beam|Seadra:20:UNK:NONE:Hardy:Water Gun,Leer,Water Gun,Twister	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
63	Tuber F Lola5	Tuber F Lola	5	route	Singles	Check Bad Move	2	20	20	TRUE	FALSE	Clamperl:20:UNK:NONE:Hardy:Bubble,Whirlpool,Iron Defense,Aurora Beam|Seadra:20:UNK:NONE:Hardy:Water Gun,Leer,Water Gun,Twister	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
64	Tuber M Ricky	Tuber M Ricky	1	route	Singles	Check Bad Move	1	22	22	TRUE	FALSE	Simipour:22:UNK:NONE:Hardy:Scald	31 hp,31 at,31 df,31 sa,31 sd,31 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
65	Guitarist Brian 6 Badges	Guitarist Brian 6 Badges	1	route	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	7	0	0	FALSE	TRUE	Silvally-Dark:0:RKS System:Dark Memory:Jolly:Multi-Attack,Psychic Fangs,Rock Slide,Parting Shot|Silvally-Flying:0:RKS System:Flying Memory:Timid:Air Slash,Tailwind,Shadow Ball,Hidden Power|Silvally-Ground:0:RKS System:Ground Memory:Jolly:Multi-Attack,X-Scissor,Flame Charge,Swords Dance|Silvally-Grass:0:RKS System:Grass Memory:Jolly:Multi-Attack,U-turn,Fire Fang,Ice Fang|Silvally-Ice:0:RKS System:Ice Memory:Timid:Ice Beam,Thunderbolt,Flamethrower,Surf|Silvally:0:RKS System:Life Orb:Jolly:Multi-Attack,Iron Head,Dragon Claw,Shadow Claw|Steelix-Mega:0:Heatproof:Steelixite:Brave:Spin Out,Curse,Earthquake,Stone Edge	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,30 df,30 sa,30 sd,30 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 df	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
66	Tuber M Charlie	Tuber M Charlie	1	route	Singles	Check Bad Move	2	56	56	FALSE	FALSE	Azumarill:56:UNK:NONE:Hardy:Rain Dance,Double-Edge,Superpower,Hydro Pump|Dudunsparce:56:UNK:NONE:Hardy:Air Slash,Dragon Rush,Endure,Crush Claw	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
67	Tuber M Ricky2	Tuber M Ricky	2	route	Singles	Check Bad Move	1	22	22	TRUE	FALSE	Simipour:22:UNK:NONE:Hardy:Scald	31 hp,31 at,31 df,31 sa,31 sd,31 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
68	Tuber M Ricky3	Tuber M Ricky	3	route	Singles	Check Bad Move	1	22	22	TRUE	FALSE	Simipour:22:UNK:NONE:Hardy:Scald	31 hp,31 at,31 df,31 sa,31 sd,31 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
69	Tuber M Ricky4	Tuber M Ricky	4	route	Singles	Check Bad Move	1	22	22	TRUE	FALSE	Simipour:22:UNK:NONE:Hardy:Scald	31 hp,31 at,31 df,31 sa,31 sd,31 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
70	Tuber M Ricky5	Tuber M Ricky	5	route	Singles	Check Bad Move	1	22	22	TRUE	FALSE	Simipour:22:UNK:NONE:Hardy:Scald	31 hp,31 at,31 df,31 sa,31 sd,31 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
71	Rival Master Poucine	Rival Master Poucine	1	rival	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	7	0	0	TRUE	TRUE	Dragapult:0:Clear Body:Dragon Fang:Jolly:Dragon Darts,U-turn,Shadow Claw,Dragon Dance|Sneasler:0:Poison Touch:Shuca Berry:Jolly:Swords Dance,Drain Punch,Dire Claw,Mach Punch|Rapidash-Galar:0:Flash Fire:Charcoal:Jolly:Fire Lash,Flame Charge,Play Rough,Wild Charge|Mamoswine:0:Thick Fat:Soft Sand:Adamant:Earthquake,Icicle Crash,Ice Shard,Stone Edge|Urshifu:0:Unseen Fist:Life Orb:Jolly:Close Combat,Wicked Blow,Sucker Punch,Swords Dance|Empoleon:0:Torrent:Empoleonite O:Jolly:Swords Dance,Aqua Jet,Iron Head,Liquidation|Empoleon-Mega-O:0:Emperors Presence:Empoleonite O:Jolly:Swords Dance,Aqua Jet,Iron Head,Liquidation	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	DYNAMIC	player_relative
72	Rival Oblivion Wing	Rival Oblivion Wing	1	rival	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	7	0	0	TRUE	TRUE	Gyarados:0:Intimidate:Mystic Water:Jolly:Ice Fang,Aqua Tail,Crunch,Twister|Greninja:0:Protean:Mystic Water:Timid:Scald,Icy Wind,Extrasensory,Water Pulse|Blaziken:0:Striker:Expert Belt:Adamant:Triple Arrows,Brave Bird,Blaze Kick,Quick Attack|Roaring Moon:0:Protosynthesis:Booster Energy:Jolly:Night Slash,Dragon Claw,Zen Headbutt,Headbutt|Urshifu:0:Unseen Fist:Life Orb:Jolly:Dynamic Punch,Wicked Blow,Iron Head,Detect|Luxray:0:Intimidate:Luxrite:Jolly:Crunch,Zing Zap,Thunder Fang,Baby-Doll Eyes|Luxray-Mega:0:Strong Jaw:Luxrite:Jolly:Crunch,Zing Zap,Thunder Fang,Baby-Doll Eyes	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	DYNAMIC	player_relative
73	Guitarist Brian 7 Badges	Guitarist Brian 7 Badges	1	route	Doubles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	6	0	0	TRUE	TRUE	Sandy Shocks:0:Water Compaction:Focus Sash:Timid:Bulldoze,Parabolic Charge,Substitute|Rhyperior:0:Solid Rock:Weakness Policy:Adamant:Stone Edge,Hammer Arm,Drill Run,Dragon Tail|Rotom-Fan:0:Motor Drive:Lum Berry:Timid:Air Slash,Discharge,Shadow Ball,Will-O-Wisp|Orthworm:0:Earth Eater:Leftovers:Impish:Heavy Slam,Body Press,Stomping Tantrum,Coil|Marowak-Alola:0:Lightning Rod:Thick Club:Brave:Heat Wave,Shadow Bone,Bonemerang,Icy Wind|Lanturn:0:Volt Absorb:Weakness Policy:Bold:Parabolic Charge,Scald,Dazzling Gleam,Ice Beam	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 df|6 hp,252 at,252 sa|6 hp,252 df,252 sa	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
74	Rival Burak	Rival Burak	1	rival	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	7	0	0	TRUE	TRUE	Infernape:0:Iron Fist:Infernapite:Hasty:Fake Out,Overheat,Close Combat,Knock Off|Gouging Fire:0:Protosynthesis:Leftovers:Jolly:Heat Crash,Dragon Claw,Burning Bulwark,Morning Sun|Primarina:0:Liquid Voice:Assault Vest:Calm:Flip Turn,Moonblast,Ice Beam,Hyper Voice|Gyarados:0:Intimidate:Wacan Berry:Jolly:Aqua Tail,Ice Fang,Earthquake,Crunch|Kingambit:0:Defiant:Focus Sash:Adamant:Kowtow Cleave,Sucker Punch,Iron Head,Brick Break|Spidops:0:Stakeout:Life Orb:Adamant:First Impression,Skitter Smack,Facade,Rock Tomb|Infernape-Mega:0:Iron Fist:Infernapite:Hasty:Fake Out,Overheat,Close Combat,Knock Off	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	252 at,6 sa,252 sp|6 hp,252 at,252 sp|252 hp,6 sa,252 sd|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|252 at,6 sa,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	DYNAMIC	player_relative
