entity_type	item_const	item_name	method	map	region	x	y	flag	quantity	price	pocket	hold_effect	earliest_gate	prerequisites	missable	source_file	confidence	earliest_gate_confidence	access_wave
item	ITEM_POTION	Potion	ground	Route104	ROUTE_104	5	8	FLAG_ITEM_ROUTE_104_POTION	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route104/map.json	Measured	NA	5
item	ITEM_SUPER_POTION	Super Potion	hidden	Route104	ROUTE_104	7	6	FLAG_HIDDEN_ITEM_ROUTE_104_SUPER_POTION	1	700	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route104/map.json	Measured	NA	5
item	ITEM_POKE_BALL	Poké Ball	hidden	Route104	ROUTE_104	3	9	FLAG_HIDDEN_ITEM_ROUTE_104_POKE_BALL	1	200	POKE_BALLS	NONE	UNK	UNK	UNK	data/maps/Route104/map.json	Measured	NA	5
item	ITEM_POTION	Potion	hidden	Route104	ROUTE_104	14	55	FLAG_HIDDEN_ITEM_ROUTE_104_POTION	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route104/map.json	Measured	NA	5
item	ITEM_ANTIDOTE	Antidote	hidden	Route104	ROUTE_104	16	72	FLAG_HIDDEN_ITEM_ROUTE_104_ANTIDOTE	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route104/map.json	Measured	NA	5
item	ITEM_HEART_SCALE	Heart Scale	hidden	Route104	ROUTE_104	16	64	FLAG_HIDDEN_ITEM_ROUTE_104_HEART_SCALE	1	100	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route104/map.json	Measured	NA	5
item	ITEM_IRON	Iron	ground	Route105	ROUTE_105	9	76	FLAG_ITEM_ROUTE_105_IRON	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route105/map.json	Measured	NA	6
item	ITEM_HEART_SCALE	Heart Scale	hidden	Route105	ROUTE_105	15	68	FLAG_HIDDEN_ITEM_ROUTE_105_HEART_SCALE	1	100	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route105/map.json	Measured	NA	6
item	ITEM_BIG_PEARL	Big Pearl	hidden	Route105	ROUTE_105	5	56	FLAG_HIDDEN_ITEM_ROUTE_105_BIG_PEARL	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route105/map.json	Measured	NA	6
item	ITEM_PROTEIN	Protein	ground	Route106	ROUTE_106	29	14	FLAG_ITEM_ROUTE_106_PROTEIN	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route106/map.json	Measured	NA	7
item	ITEM_POKE_BALL	Poké Ball	hidden	Route106	ROUTE_106	41	11	FLAG_HIDDEN_ITEM_ROUTE_106_POKE_BALL	1	200	POKE_BALLS	NONE	UNK	UNK	UNK	data/maps/Route106/map.json	Measured	NA	7
item	ITEM_STARDUST	Stardust	hidden	Route106	ROUTE_106	53	12	FLAG_HIDDEN_ITEM_ROUTE_106_STARDUST	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route106/map.json	Measured	NA	7
item	ITEM_HEART_SCALE	Heart Scale	hidden	Route106	ROUTE_106	68	15	FLAG_HIDDEN_ITEM_ROUTE_106_HEART_SCALE	1	100	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route106/map.json	Measured	NA	7
item	ITEM_STAR_PIECE	Star Piece	ground	Route108	ROUTE_108	42	4	FLAG_ITEM_ROUTE_108_STAR_PIECE	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route108/map.json	Measured	NA	7
item	ITEM_RARE_CANDY	Rare Candy	hidden	Route108	ROUTE_108	38	14	FLAG_HIDDEN_ITEM_ROUTE_108_RARE_CANDY	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route108/map.json	Measured	NA	7
item	ITEM_PP_UP	PP Up	ground	Route109	ROUTE_109	10	24	FLAG_ITEM_ROUTE_109_PP_UP	1	1	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route109/map.json	Measured	NA	6
item	ITEM_POTION	Potion	ground	Route109	ROUTE_109	25	6	FLAG_ITEM_ROUTE_109_POTION	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route109/map.json	Measured	NA	6
item	ITEM_REVIVE	Revive	hidden	Route109	ROUTE_109	16	23	FLAG_HIDDEN_ITEM_ROUTE_109_REVIVE	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route109/map.json	Measured	NA	6
item	ITEM_HEART_SCALE	Heart Scale	hidden	Route109	ROUTE_109	33	5	FLAG_HIDDEN_ITEM_ROUTE_109_HEART_SCALE_1	1	100	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route109/map.json	Measured	NA	6
item	ITEM_GREAT_BALL	Great Ball	hidden	Route109	ROUTE_109	9	10	FLAG_HIDDEN_ITEM_ROUTE_109_GREAT_BALL	1	600	POKE_BALLS	NONE	UNK	UNK	UNK	data/maps/Route109/map.json	Measured	NA	6
item	ITEM_ETHER	Ether	hidden	Route109	ROUTE_109	28	20	FLAG_HIDDEN_ITEM_ROUTE_109_ETHER	1	2	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route109/map.json	Measured	NA	6
item	ITEM_HEART_SCALE	Heart Scale	hidden	Route109	ROUTE_109	13	16	FLAG_HIDDEN_ITEM_ROUTE_109_HEART_SCALE_2	1	100	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route109/map.json	Measured	NA	6
item	ITEM_HEART_SCALE	Heart Scale	hidden	Route109	ROUTE_109	8	42	FLAG_HIDDEN_ITEM_ROUTE_109_HEART_SCALE_3	1	100	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route109/map.json	Measured	NA	6
item	ITEM_DIRE_HIT	Dire Hit	ground	Route110	ROUTE_110	30	69	FLAG_ITEM_ROUTE_110_DIRE_HIT	1	7	ITEMS	NONE	5	UNK	UNK	data/maps/Route110/map.json	Measured	Measured	4
item	ITEM_RARE_CANDY	Rare Candy	ground	Route110	ROUTE_110	26	47	FLAG_ITEM_ROUTE_110_RARE_CANDY	1	7	ITEMS	NONE	5	UNK	UNK	data/maps/Route110/map.json	Measured	Measured	4
item	ITEM_TM_VACUUM_WAVE	TM168	ground	Route110	ROUTE_110	6	38	FLAG_ITEM_ROUTE_110_ELIXIR	1	100	TM_HM	NONE	5	UNK	UNK	data/maps/Route110/map.json	Measured	Measured	4
item	ITEM_REVIVE	Revive	hidden	Route110	ROUTE_110	35	39	FLAG_HIDDEN_ITEM_ROUTE_110_REVIVE	1	7	ITEMS	NONE	5	UNK	UNK	data/maps/Route110/map.json	Measured	Measured	4
item	ITEM_GREAT_BALL	Great Ball	hidden	Route110	ROUTE_110	33	45	FLAG_HIDDEN_ITEM_ROUTE_110_GREAT_BALL	1	600	POKE_BALLS	NONE	5	UNK	UNK	data/maps/Route110/map.json	Measured	Measured	4
item	ITEM_POKE_BALL	Poké Ball	hidden	Route110	ROUTE_110	4	35	FLAG_HIDDEN_ITEM_ROUTE_110_POKE_BALL	1	200	POKE_BALLS	NONE	5	UNK	UNK	data/maps/Route110/map.json	Measured	Measured	4
item	ITEM_FULL_HEAL	Full Heal	hidden	Route110	ROUTE_110	37	67	FLAG_HIDDEN_ITEM_ROUTE_110_FULL_HEAL	1	100	ITEMS	NONE	5	UNK	UNK	data/maps/Route110/map.json	Measured	Measured	4
item	ITEM_NUGGET	Nugget	hidden	Route110_TrickHouseEnd	ROUTE_110	4	5	FLAG_HIDDEN_ITEM_TRICK_HOUSE_NUGGET	1	10000	ITEMS	NONE	9	UNK	UNK	data/maps/Route110_TrickHouseEnd/map.json	Measured	Measured	7
item	ITEM_ORANGE_MAIL	Orange Mail	ground	Route110_TrickHousePuzzle1	TRICK_HOUSE	9	4	FLAG_ITEM_TRICK_HOUSE_PUZZLE_1_ORANGE_MAIL	1	50	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route110_TrickHousePuzzle1/map.json	Measured	NA	6
item	ITEM_WAVE_MAIL	Wave Mail	ground	Route110_TrickHousePuzzle2	TRICK_HOUSE	8	17	FLAG_ITEM_TRICK_HOUSE_PUZZLE_2_WAVE_MAIL	1	50	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route110_TrickHousePuzzle2/map.json	Measured	NA	6
item	ITEM_HARBOR_MAIL	Harbor Mail	ground	Route110_TrickHousePuzzle2	TRICK_HOUSE	3	13	FLAG_ITEM_TRICK_HOUSE_PUZZLE_2_HARBOR_MAIL	1	50	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route110_TrickHousePuzzle2/map.json	Measured	NA	6
item	ITEM_WOOD_MAIL	Wood Mail	ground	Route110_TrickHousePuzzle3	TRICK_HOUSE	1	2	FLAG_ITEM_TRICK_HOUSE_PUZZLE_3_WOOD_MAIL	1	50	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route110_TrickHousePuzzle3/map.json	Measured	NA	6
item	ITEM_SHADOW_MAIL	Shadow Mail	ground	Route110_TrickHousePuzzle3	TRICK_HOUSE	4	2	FLAG_ITEM_TRICK_HOUSE_PUZZLE_3_SHADOW_MAIL	1	50	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route110_TrickHousePuzzle3/map.json	Measured	NA	6
item	ITEM_MECH_MAIL	Mech Mail	ground	Route110_TrickHousePuzzle4	ROUTE_110	2	5	FLAG_ITEM_TRICK_HOUSE_PUZZLE_4_MECH_MAIL	1	50	ITEMS	NONE	5	UNK	UNK	data/maps/Route110_TrickHousePuzzle4/map.json	Measured	Inferred	6
item	ITEM_GLITTER_MAIL	Glitter Mail	ground	Route110_TrickHousePuzzle6	ROUTE_110	11	21	FLAG_ITEM_TRICK_HOUSE_PUZZLE_6_GLITTER_MAIL	1	50	ITEMS	NONE	5	UNK	UNK	data/maps/Route110_TrickHousePuzzle6/map.json	Measured	Inferred	6
item	ITEM_TROPIC_MAIL	Tropic Mail	ground	Route110_TrickHousePuzzle7	ROUTE_110	5	12	FLAG_ITEM_TRICK_HOUSE_PUZZLE_7_TROPIC_MAIL	1	50	ITEMS	NONE	5	UNK	UNK	data/maps/Route110_TrickHousePuzzle7/map.json	Measured	Inferred	6
item	ITEM_BEAD_MAIL	Bead Mail	ground	Route110_TrickHousePuzzle8	ROUTE_110	2	2	FLAG_ITEM_TRICK_HOUSE_PUZZLE_8_BEAD_MAIL	1	50	ITEMS	NONE	5	UNK	UNK	data/maps/Route110_TrickHousePuzzle8/map.json	Measured	Inferred	6
item	ITEM_HM_SURF	HM03	ground	Route111	ROUTE_111	33	104	FLAG_ITEM_ROUTE_111_HM_SURF	1	0	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route111/map.json	Measured	NA	6
item	ITEM_TM_SANDSTORM	TM37	ground	Route111	ROUTE_111	12	54	FLAG_ITEM_ROUTE_111_TM_SANDSTORM	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route111/map.json	Measured	NA	6
item	ITEM_HP_UP	HP Up	ground	Route111	ROUTE_111	3	114	FLAG_ITEM_ROUTE_111_HP_UP	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route111/map.json	Measured	NA	6
item	ITEM_ELIXIR	Elixir	ground	Route111	ROUTE_111	19	118	FLAG_ITEM_ROUTE_111_ELIXIR	1	2	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route111/map.json	Measured	NA	6
item	ITEM_STARDUST	Stardust	hidden	Route111	ROUTE_111	26	70	FLAG_HIDDEN_ITEM_ROUTE_111_STARDUST	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route111/map.json	Measured	NA	6
item	ITEM_PROTEIN	Protein	hidden	Route111	ROUTE_111	19	55	FLAG_HIDDEN_ITEM_ROUTE_111_PROTEIN	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route111/map.json	Measured	NA	6
item	ITEM_RARE_CANDY	Rare Candy	hidden	Route111	ROUTE_111	35	66	FLAG_HIDDEN_ITEM_ROUTE_111_RARE_CANDY	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route111/map.json	Measured	NA	6
item	ITEM_NUGGET	Nugget	ground	Route112	ROUTE_112	14	43	FLAG_ITEM_ROUTE_112_NUGGET	1	10000	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route112/map.json	Measured	NA	7
item	ITEM_TM_X_SCISSOR	TM81	ground	Route113	ROUTE_113	53	7	FLAG_ITEM_ROUTE_113_MAX_ETHER	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route113/map.json	Measured	NA	7
item	ITEM_SUPER_REPEL	Super Repel	ground	Route113	ROUTE_113	79	5	FLAG_ITEM_ROUTE_113_SUPER_REPEL	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route113/map.json	Measured	NA	7
item	ITEM_HYPER_POTION	Hyper Potion	ground	Route113	ROUTE_113	15	15	FLAG_ITEM_ROUTE_113_HYPER_POTION	1	2	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route113/map.json	Measured	NA	7
item	ITEM_ETHER	Ether	hidden	Route113	ROUTE_113	66	3	FLAG_HIDDEN_ITEM_ROUTE_113_ETHER	1	2	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route113/map.json	Measured	NA	7
item	ITEM_SUPER_POTION	Super Potion	hidden	Route113	ROUTE_113	22	5	FLAG_HIDDEN_ITEM_ROUTE_113_TM_DOUBLE_TEAM	1	700	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route113/map.json	Measured	NA	7
item	ITEM_NUGGET	Nugget	hidden	Route113	ROUTE_113	73	3	FLAG_HIDDEN_ITEM_ROUTE_113_NUGGET	1	10000	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route113/map.json	Measured	NA	7
item	ITEM_RARE_CANDY	Rare Candy	ground	Route114	ROUTE_114	15	29	FLAG_ITEM_ROUTE_114_RARE_CANDY	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route114/map.json	Measured	NA	8
item	ITEM_TM_SNOWSCAPE	TM07	ground	Route114	ROUTE_114	11	37	FLAG_ITEM_ROUTE_114_PROTEIN	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route114/map.json	Measured	NA	8
item	ITEM_ENERGY_POWDER	Energy Powder	ground	Route114	ROUTE_114	31	19	FLAG_ITEM_ROUTE_114_ENERGY_POWDER	1	500	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route114/map.json	Measured	NA	8
item	ITEM_CARBOS	Carbos	hidden	Route114	ROUTE_114	20	57	FLAG_HIDDEN_ITEM_ROUTE_114_CARBOS	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route114/map.json	Measured	NA	8
item	ITEM_REVIVE	Revive	hidden	Route114	ROUTE_114	7	31	FLAG_HIDDEN_ITEM_ROUTE_114_REVIVE	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route114/map.json	Measured	NA	8
item	ITEM_SUPER_POTION	Super Potion	ground	Route115	ROUTE_115	20	60	FLAG_ITEM_ROUTE_115_SUPER_POTION	1	700	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route115/map.json	Measured	NA	7
item	ITEM_TM_PHANTOM_FORCE	TM149	ground	Route115	ROUTE_115	18	7	FLAG_ITEM_ROUTE_115_TM_PHANTOM_FORCE	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route115/map.json	Measured	NA	7
item	ITEM_IRON	Iron	ground	Route115	ROUTE_115	23	29	FLAG_ITEM_ROUTE_115_IRON	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route115/map.json	Measured	NA	7
item	ITEM_GREAT_BALL	Great Ball	ground	Route115	ROUTE_115	31	56	FLAG_ITEM_ROUTE_115_GREAT_BALL	1	600	POKE_BALLS	NONE	UNK	UNK	UNK	data/maps/Route115/map.json	Measured	NA	7
item	ITEM_PP_UP	PP Up	ground	Route115	ROUTE_115	26	67	FLAG_ITEM_ROUTE_115_PP_UP	1	1	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route115/map.json	Measured	NA	7
item	ITEM_HEAL_POWDER	Heal Powder	ground	Route115	ROUTE_115	12	14	FLAG_ITEM_ROUTE_115_HEAL_POWDER	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route115/map.json	Measured	NA	7
item	ITEM_HEART_SCALE	Heart Scale	hidden	Route115	ROUTE_115	15	49	FLAG_HIDDEN_ITEM_ROUTE_115_HEART_SCALE	1	100	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route115/map.json	Measured	NA	7
item	ITEM_ETHER	Ether	ground	Route116	ROUTE_116	19	6	FLAG_ITEM_ROUTE_116_ETHER	1	2	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route116/map.json	Measured	NA	7
item	ITEM_REPEL	Repel	ground	Route116	ROUTE_116	10	17	FLAG_ITEM_ROUTE_116_REPEL	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route116/map.json	Measured	NA	7
item	ITEM_HP_UP	HP Up	ground	Route116	ROUTE_116	80	8	FLAG_ITEM_ROUTE_116_HP_UP	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route116/map.json	Measured	NA	7
item	ITEM_X_SPECIAL	X Sp. Atk	ground	Route116	ROUTE_116	55	12	FLAG_ITEM_ROUTE_116_X_SPECIAL	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route116/map.json	Measured	NA	7
item	ITEM_POTION	Potion	ground	Route116	ROUTE_116	34	7	FLAG_ITEM_ROUTE_116_POTION	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route116/map.json	Measured	NA	7
item	ITEM_SUPER_POTION	Super Potion	hidden	Route116	ROUTE_116	22	9	FLAG_HIDDEN_ITEM_ROUTE_116_SUPER_POTION	1	700	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route116/map.json	Measured	NA	7
item	ITEM_BLACK_GLASSES	Black Glasses	hidden	Route116	ROUTE_116	70	13	FLAG_HIDDEN_ITEM_ROUTE_116_BLACK_GLASSES	1	9	ITEMS	DARK_POWER	UNK	UNK	UNK	data/maps/Route116/map.json	Measured	NA	7
item	ITEM_GREAT_BALL	Great Ball	ground	Route117	ROUTE_117	16	18	FLAG_ITEM_ROUTE_117_GREAT_BALL	1	600	POKE_BALLS	NONE	UNK	UNK	UNK	data/maps/Route117/map.json	Measured	NA	6
item	ITEM_REVIVE	Revive	ground	Route117	ROUTE_117	9	1	FLAG_ITEM_ROUTE_117_REVIVE	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route117/map.json	Measured	NA	6
item	ITEM_REPEL	Repel	hidden	Route117	ROUTE_117	3	18	FLAG_HIDDEN_ITEM_ROUTE_117_REPEL	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route117/map.json	Measured	NA	6
item	ITEM_HYPER_POTION	Hyper Potion	ground	Route118	ROUTE_118	69	7	FLAG_ITEM_ROUTE_118_HYPER_POTION	1	2	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route118/map.json	Measured	NA	6
item	ITEM_TM_WATER_PULSE	TM160	ground	Route118	ROUTE_118	9	7	FLAG_ITEM_ROUTE_118_TM_WATER_PULSE	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route118/map.json	Measured	NA	6
item	ITEM_IRON	Iron	hidden	Route118	ROUTE_118	31	13	FLAG_HIDDEN_ITEM_ROUTE_118_IRON	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route118/map.json	Measured	NA	6
item	ITEM_HEART_SCALE	Heart Scale	hidden	Route118	ROUTE_118	12	14	FLAG_HIDDEN_ITEM_ROUTE_118_HEART_SCALE	1	100	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route118/map.json	Measured	NA	6
item	ITEM_SUPER_REPEL	Super Repel	ground	Route119	ROUTE_119	12	121	FLAG_ITEM_ROUTE_119_SUPER_REPEL	1	7	ITEMS	NONE	11	UNK	UNK	data/maps/Route119/map.json	Measured	Measured	7
item	ITEM_ZINC	Zinc	ground	Route119	ROUTE_119	4	96	FLAG_ITEM_ROUTE_119_ZINC	1	7	ITEMS	NONE	11	UNK	UNK	data/maps/Route119/map.json	Measured	Measured	7
item	ITEM_ELIXIR	Elixir	ground	Route119	ROUTE_119	29	53	FLAG_ITEM_ROUTE_119_ELIXIR_1	1	2	ITEMS	NONE	11	UNK	UNK	data/maps/Route119/map.json	Measured	Measured	7
item	ITEM_LEAF_STONE	Leaf Stone	ground	Route119	ROUTE_119	25	76	FLAG_ITEM_ROUTE_119_LEAF_STONE	1	500	ITEMS	NONE	11	UNK	UNK	data/maps/Route119/map.json	Measured	Measured	7
item	ITEM_RARE_CANDY	Rare Candy	ground	Route119	ROUTE_119	8	18	FLAG_ITEM_ROUTE_119_RARE_CANDY	1	7	ITEMS	NONE	11	UNK	UNK	data/maps/Route119/map.json	Measured	Measured	7
item	ITEM_HYPER_POTION	Hyper Potion	ground	Route119	ROUTE_119	33	117	FLAG_ITEM_ROUTE_119_HYPER_POTION_1	1	2	ITEMS	NONE	11	UNK	UNK	data/maps/Route119/map.json	Measured	Measured	7
item	ITEM_HYPER_POTION	Hyper Potion	ground	Route119	ROUTE_119	3	56	FLAG_ITEM_ROUTE_119_HYPER_POTION_2	1	2	ITEMS	NONE	11	UNK	UNK	data/maps/Route119/map.json	Measured	Measured	7
item	ITEM_NUGGET	Nugget	ground	Route119	ROUTE_119	19	5	FLAG_ITEM_ROUTE_119_NUGGET	1	10000	ITEMS	NONE	11	UNK	UNK	data/maps/Route119/map.json	Measured	Measured	7
item	ITEM_ELIXIR	Elixir	ground	Route119	ROUTE_119	24	42	FLAG_ITEM_ROUTE_119_ELIXIR_2	1	2	ITEMS	NONE	11	UNK	UNK	data/maps/Route119/map.json	Measured	Measured	7
item	ITEM_CALCIUM	Calcium	hidden	Route119	ROUTE_119	17	82	FLAG_HIDDEN_ITEM_ROUTE_119_CALCIUM	1	7	ITEMS	NONE	11	UNK	UNK	data/maps/Route119/map.json	Measured	Measured	7
item	ITEM_ULTRA_BALL	Ultra Ball	hidden	Route119	ROUTE_119	38	63	FLAG_HIDDEN_ITEM_ROUTE_119_ULTRA_BALL	1	7	POKE_BALLS	NONE	11	UNK	UNK	data/maps/Route119/map.json	Measured	Measured	7
item	ITEM_FULL_HEAL	Full Heal	hidden	Route119	ROUTE_119	26	120	FLAG_HIDDEN_ITEM_ROUTE_119_FULL_HEAL	1	100	ITEMS	NONE	11	UNK	UNK	data/maps/Route119/map.json	Measured	Measured	7
item	ITEM_MAX_ETHER	Max Ether	hidden	Route119	ROUTE_119	20	29	FLAG_HIDDEN_ITEM_ROUTE_119_MAX_ETHER	1	2	ITEMS	NONE	11	UNK	UNK	data/maps/Route119/map.json	Measured	Measured	7
item	ITEM_NUGGET	Nugget	ground	Route120	ROUTE_120	20	55	FLAG_ITEM_ROUTE_120_NUGGET	1	10000	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route120/map.json	Measured	NA	9
item	ITEM_FULL_HEAL	Full Heal	ground	Route120	ROUTE_120	7	89	FLAG_ITEM_ROUTE_120_FULL_HEAL	1	100	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route120/map.json	Measured	NA	9
item	ITEM_NEST_BALL	Nest Ball	ground	Route120	ROUTE_120	22	13	FLAG_ITEM_ROUTE_120_NEST_BALL	1	100	POKE_BALLS	NONE	UNK	UNK	UNK	data/maps/Route120/map.json	Measured	NA	9
item	ITEM_HYPER_POTION	Hyper Potion	ground	Route120	ROUTE_120	23	82	FLAG_ITEM_ROUTE_120_HYPER_POTION	1	2	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route120/map.json	Measured	NA	9
item	ITEM_REVIVE	Revive	ground	Route120	ROUTE_120	24	33	FLAG_ITEM_ROUTE_120_REVIVE	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route120/map.json	Measured	NA	9
item	ITEM_TM_PAIN_SPLIT	TM124	ground	Route120	ROUTE_120	25	63	FLAG_ITEM_SCORCHED_SLAB_TM_SUNNY_DAY	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route120/map.json	Measured	NA	9
item	ITEM_RARE_CANDY	Rare Candy	hidden	Route120	ROUTE_120	9	1	FLAG_HIDDEN_ITEM_ROUTE_120_RARE_CANDY_1	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route120/map.json	Measured	NA	9
item	ITEM_REVIVE	Revive	hidden	Route120	ROUTE_120	31	11	FLAG_HIDDEN_ITEM_ROUTE_120_REVIVE	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route120/map.json	Measured	NA	9
item	ITEM_RARE_CANDY	Rare Candy	hidden	Route120	ROUTE_120	0	86	FLAG_HIDDEN_ITEM_ROUTE_120_RARE_CANDY_2	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route120/map.json	Measured	NA	9
item	ITEM_ZINC	Zinc	hidden	Route120	ROUTE_120	24	42	FLAG_HIDDEN_ITEM_ROUTE_120_ZINC	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route120/map.json	Measured	NA	9
item	ITEM_CARBOS	Carbos	ground	Route121	ROUTE_121	55	10	FLAG_ITEM_ROUTE_121_CARBOS	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route121/map.json	Measured	NA	9
item	ITEM_REVIVE	Revive	ground	Route121	ROUTE_121	60	10	FLAG_ITEM_ROUTE_121_REVIVE	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route121/map.json	Measured	NA	9
item	ITEM_TM_RAIN_DANCE	TM18	ground	Route121	ROUTE_121	38	13	FLAG_ITEM_ROUTE_121_ZINC	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route121/map.json	Measured	NA	9
item	ITEM_HP_UP	HP Up	hidden	Route121	ROUTE_121	23	10	FLAG_HIDDEN_ITEM_ROUTE_121_HP_UP	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route121/map.json	Measured	NA	9
item	ITEM_NUGGET	Nugget	hidden	Route121	ROUTE_121	58	3	FLAG_HIDDEN_ITEM_ROUTE_121_NUGGET	1	10000	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route121/map.json	Measured	NA	9
item	ITEM_FULL_HEAL	Full Heal	hidden	Route121	ROUTE_121	72	5	FLAG_HIDDEN_ITEM_ROUTE_121_FULL_HEAL	1	100	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route121/map.json	Measured	NA	9
item	ITEM_MAX_REVIVE	Max Revive	hidden	Route121	ROUTE_121	68	8	FLAG_HIDDEN_ITEM_ROUTE_121_MAX_REVIVE	1	4000	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route121/map.json	Measured	NA	9
item	ITEM_CALCIUM	Calcium	ground	Route123	ROUTE_123	31	8	FLAG_ITEM_ROUTE_123_CALCIUM	1	7	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route123/map.json	Measured	NA	7
item	ITEM_ULTRA_BALL	Ultra Ball	ground	Route123	ROUTE_123	27	18	FLAG_ITEM_ROUTE_123_ULTRA_BALL	1	7	POKE_BALLS	NONE	UNK	UNK	UNK	data/maps/Route123/map.json	Measured	NA	7
item	ITEM_ELIXIR	Elixir	ground	Route123	ROUTE_123	75	9	FLAG_ITEM_ROUTE_123_ELIXIR	1	2	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route123/map.json	Measured	NA	7
item	ITEM_PP_UP	PP Up	ground	Route123	ROUTE_123	43	15	FLAG_ITEM_ROUTE_123_PP_UP	1	1	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route123/map.json	Measured	NA	7
item	ITEM_REVIVAL_HERB	Revival Herb	ground	Route123	ROUTE_123	57	16	FLAG_ITEM_ROUTE_123_REVIVAL_HERB	1	2800	ITEMS	NONE	UNK	UNK	UNK	data/maps/Route123/map.json	Measured	NA	7
